model,split_seed,candidate_seed,layer_rule,layer,nested_model,features,n_candidates,n_images,n_positive,positive_rate,group_folds,oof_auroc,oof_auprc
bbb_inception_v3,1003,2,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,12393,0.1549125,5,0.9909284170354968,0.9667196058126835
bbb_inception_v3,1003,3,nested_selected_nonlogit,mixed6,M0_singular,"rank,singular_value",80000,400,13156,0.16445,5,0.6575564168057266,0.2520790992764066
bbb_inception_v3,1003,3,nested_selected_nonlogit,mixed6,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13156,0.16445,5,0.774314896713447,0.36213617271326776
bbb_inception_v3,1003,3,nested_selected_nonlogit,mixed6,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13156,0.16445,5,0.989474497911566,0.9662349106694452
bbb_inception_v3,1003,3,nested_selected_nonlogit,mixed6,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13156,0.16445,5,0.9895323839923597,0.966556792913521
bbb_inception_v3,1003,3,nested_selected_nonlogit,mixed6,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13156,0.16445,5,0.9892084550534919,0.967236215608348
bbb_inception_v3,1003,3,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,12284,0.15355,5,0.7235153790057616,0.34346468606236524
bbb_inception_v3,1003,3,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,12284,0.15355,5,0.8455000693031764,0.46142143699236526
bbb_inception_v3,1003,3,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,12284,0.15355,5,0.9882966869465496,0.9615660766196057
bbb_inception_v3,1003,3,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,12284,0.15355,5,0.9883397405591445,0.9614427814821316
bbb_inception_v3,1003,3,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,12284,0.15355,5,0.9905600365069822,0.9654222365406395
bbb_inception_v3,1003,4,nested_selected_nonlogit,mixed6,M0_singular,"rank,singular_value",80000,400,13141,0.1642625,5,0.6563163718376768,0.2525267503143195
bbb_inception_v3,1003,4,nested_selected_nonlogit,mixed6,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13141,0.1642625,5,0.7717928288340842,0.3613560539770935
bbb_inception_v3,1003,4,nested_selected_nonlogit,mixed6,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13141,0.1642625,5,0.9891296142399969,0.9657484379036143
bbb_inception_v3,1003,4,nested_selected_nonlogit,mixed6,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13141,0.1642625,5,0.9892213995117808,0.96624905826533
bbb_inception_v3,1003,4,nested_selected_nonlogit,mixed6,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13141,0.1642625,5,0.9889571808071709,0.966901640350077
bbb_inception_v3,1003,4,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,12300,0.15375,5,0.7201101583984821,0.34212303929609655
bbb_inception_v3,1003,4,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,12300,0.15375,5,0.8450349137154591,0.4610292028068728
bbb_inception_v3,1003,4,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,12300,0.15375,5,0.989058767157834,0.9632908282000332
bbb_inception_v3,1003,4,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,12300,0.15375,5,0.9890928990885182,0.9631177048924402
bbb_inception_v3,1003,4,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,12300,0.15375,5,0.9913079211250014,0.9671211058771632
bbb_resnet50,1001,0,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,13095,0.1636875,5,0.7328785987574377,0.35933320936028434
bbb_resnet50,1001,0,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13095,0.1636875,5,0.8288143580856514,0.4597999814575462
bbb_resnet50,1001,0,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13095,0.1636875,5,0.9766362881564388,0.9227613849923462
bbb_resnet50,1001,0,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13095,0.1636875,5,0.9766256172556536,0.9226908854078212
bbb_resnet50,1001,0,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13095,0.1636875,5,0.9807879305708896,0.931832330313233
bbb_resnet50,1001,1,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,13058,0.163225,5,0.7338004975276887,0.35821221938683884
bbb_resnet50,1001,1,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13058,0.163225,5,0.8287538997864383,0.4584249168260705
bbb_resnet50,1001,1,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13058,0.163225,5,0.9761975947896988,0.9217853914554721
bbb_resnet50,1001,1,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13058,0.163225,5,0.976193363147069,0.9217614594857257
bbb_resnet50,1001,1,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13058,0.163225,5,0.9804910178002679,0.9306457707174558
bbb_resnet50,1001,2,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,13030,0.162875,5,0.7341315242813273,0.3563111431262526
bbb_resnet50,1001,2,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13030,0.162875,5,0.829466326143904,0.45663653273238186
bbb_resnet50,1001,2,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13030,0.162875,5,0.9762630522297758,0.9222329923354978
bbb_resnet50,1001,2,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13030,0.162875,5,0.9762508051909475,0.9221617358039795
bbb_resnet50,1001,2,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13030,0.162875,5,0.9809129630557021,0.9318398684839814
bbb_resnet50,1001,3,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,13067,0.1633375,5,0.7334287230099741,0.358016348015714
bbb_resnet50,1001,3,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13067,0.1633375,5,0.8298935534052139,0.4589102341955852
bbb_resnet50,1001,3,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13067,0.1633375,5,0.9763555779325253,0.922419595328901
bbb_resnet50,1001,3,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13067,0.1633375,5,0.9763541041386908,0.9223769535305599
bbb_resnet50,1001,3,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13067,0.1633375,5,0.9804385448145678,0.9316602939065793
bbb_resnet50,1001,4,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,13077,0.1634625,5,0.734670501053982,0.3588354237040473
bbb_resnet50,1001,4,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13077,0.1634625,5,0.8300127870005349,0.4586262950497034
bbb_resnet50,1001,4,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13077,0.1634625,5,0.9766965403204765,0.9230404928186939
bbb_resnet50,1001,4,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13077,0.1634625,5,0.9766833426141774,0.9229687171635305
bbb_resnet50,1001,4,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13077,0.1634625,5,0.9809988543122581,0.9321251501665017
bbb_resnet50,1002,0,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,13389,0.1673625,5,0.714741615993697,0.3465744125214998
bbb_resnet50,1002,0,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13389,0.1673625,5,0.8167122959053288,0.44616277381412767
bbb_resnet50,1002,0,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13389,0.1673625,5,0.9757074515499626,0.9254495631967179
bbb_resnet50,1002,0,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13389,0.1673625,5,0.9757190005166749,0.9252689081612733
bbb_resnet50,1002,0,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13389,0.1673625,5,0.9810484696689021,0.9363110184388739
bbb_resnet50,1002,1,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,13489,0.1686125,5,0.7164704243389708,0.3493678380725194
bbb_resnet50,1002,1,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13489,0.1686125,5,0.8178592073281384,0.4503493956272758
bbb_resnet50,1002,1,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13489,0.1686125,5,0.9760011994379476,0.9263991643896344
bbb_resnet50,1002,1,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13489,0.1686125,5,0.976006630980411,0.9261881869855375
bbb_resnet50,1002,1,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13489,0.1686125,5,0.9811220315902902,0.9367547188281279
bbb_resnet50,1002,2,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,13426,0.167825,5,0.7177904391230131,0.3500424985875837
bbb_resnet50,1002,2,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13426,0.167825,5,0.8191416979776177,0.45139887906742737
bbb_resnet50,1002,2,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13426,0.167825,5,0.9754934727959483,0.9249149458149526
bbb_resnet50,1002,2,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13426,0.167825,5,0.9754968470675952,0.924659145888996
bbb_resnet50,1002,2,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13426,0.167825,5,0.9805711508339657,0.9352340408094619
bbb_resnet50,1002,3,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,13455,0.1681875,5,0.7170009598621163,0.3503566901653166
bbb_resnet50,1002,3,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13455,0.1681875,5,0.8183409912611139,0.4503136111810031
bbb_resnet50,1002,3,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13455,0.1681875,5,0.9767773645096283,0.9274643759713024
bbb_resnet50,1002,3,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13455,0.1681875,5,0.9767891396223973,0.9272718656224109
bbb_resnet50,1002,3,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13455,0.1681875,5,0.9817389813332409,0.9376904143399709
bbb_resnet50,1002,4,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,13432,0.1679,5,0.7173106683299264,0.3498996699779059
bbb_resnet50,1002,4,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,13432,0.1679,5,0.8191767405694913,0.4509531280662964
bbb_resnet50,1002,4,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,13432,0.1679,5,0.9760297223959356,0.9254196854175007
bbb_resnet50,1002,4,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,13432,0.1679,5,0.9760320397028579,0.9252157678172925
bbb_resnet50,1002,4,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,13432,0.1679,5,0.9809410217920617,0.9354485215552644
bbb_resnet50,1003,0,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,12769,0.1596125,5,0.7257355053572068,0.3574795771134512
bbb_resnet50,1003,0,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,12769,0.1596125,5,0.8248751961680166,0.4532666113659361
bbb_resnet50,1003,0,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,12769,0.1596125,5,0.977019393392688,0.9278224396594889
bbb_resnet50,1003,0,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,12769,0.1596125,5,0.9770305993409769,0.9277953550713712
bbb_resnet50,1003,0,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,12769,0.1596125,5,0.9811023214218013,0.9360205196359355
bbb_resnet50,1003,1,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,12719,0.1589875,5,0.7279393396767568,0.35985188151265446
bbb_resnet50,1003,1,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,12719,0.1589875,5,0.8263432185828459,0.4558772362979349
bbb_resnet50,1003,1,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,12719,0.1589875,5,0.9771133008851697,0.927490779335338
bbb_resnet50,1003,1,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,12719,0.1589875,5,0.977127359946378,0.9274621496935762
bbb_resnet50,1003,1,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,12719,0.1589875,5,0.9813810842762378,0.9358372074959379
bbb_resnet50,1003,2,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,12739,0.1592375,5,0.7275871781340797,0.36000778146892687
bbb_resnet50,1003,2,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,12739,0.1592375,5,0.8254629561025745,0.4554890762629239
bbb_resnet50,1003,2,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,12739,0.1592375,5,0.9767293772968223,0.9268515384636962
bbb_resnet50,1003,2,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,12739,0.1592375,5,0.9767330431011443,0.9267378066066898
bbb_resnet50,1003,2,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,12739,0.1592375,5,0.9807411840624285,0.9350308368173648
bbb_resnet50,1003,3,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,12777,0.1597125,5,0.7277123548621643,0.36044872932148425
bbb_resnet50,1003,3,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,12777,0.1597125,5,0.8261551721627326,0.4565809950545487
bbb_resnet50,1003,3,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,12777,0.1597125,5,0.9774976168555257,0.9296610448284202
bbb_resnet50,1003,3,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,12777,0.1597125,5,0.9775072162508026,0.9296442726824041
bbb_resnet50,1003,3,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,12777,0.1597125,5,0.981730258597079,0.9380068556567984
bbb_resnet50,1003,4,nested_selected_nonlogit,avgpool,M0_singular,"rank,singular_value",80000,400,12817,0.1602125,5,0.7260221180543335,0.3588876688090451
bbb_resnet50,1003,4,nested_selected_nonlogit,avgpool,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,12817,0.1602125,5,0.8251047015987958,0.4550913591195472
bbb_resnet50,1003,4,nested_selected_nonlogit,avgpool,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,12817,0.1602125,5,0.9776384271764005,0.9291592808395149
bbb_resnet50,1003,4,nested_selected_nonlogit,avgpool,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,12817,0.1602125,5,0.977658077976971,0.9291378274586237
bbb_resnet50,1003,4,nested_selected_nonlogit,avgpool,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,12817,0.1602125,5,0.9813322156017739,0.9367447953925919
bbb_vgg19_bn,1001,0,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9667,0.1208375,5,0.6519308585938334,0.27063448935391926
bbb_vgg19_bn,1001,0,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9667,0.1208375,5,0.6678174555304643,0.31049760230427215
bbb_vgg19_bn,1001,0,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9667,0.1208375,5,0.9883638594159094,0.9486581753116583
bbb_vgg19_bn,1001,0,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9667,0.1208375,5,0.9883883244506191,0.9487635986727341
bbb_vgg19_bn,1001,0,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9667,0.1208375,5,0.9884944709911381,0.9508505497065631
bbb_vgg19_bn,1001,0,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9657,0.1207125,5,0.6532047914257844,0.27338085561526915
bbb_vgg19_bn,1001,0,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9657,0.1207125,5,0.6683998632296799,0.31331644773900214
bbb_vgg19_bn,1001,0,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9657,0.1207125,5,0.9878895443422364,0.9487907328237486
bbb_vgg19_bn,1001,0,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9657,0.1207125,5,0.987933614556267,0.9488913717770009
bbb_vgg19_bn,1001,0,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9657,0.1207125,5,0.9884161522650169,0.9518076793175809
bbb_vgg19_bn,1001,1,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9683,0.1210375,5,0.652125292840542,0.27002130732454965
bbb_vgg19_bn,1001,1,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9683,0.1210375,5,0.6699340736954559,0.31052085336631535
bbb_vgg19_bn,1001,1,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9683,0.1210375,5,0.9879959275202804,0.9474025122176661
bbb_vgg19_bn,1001,1,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9683,0.1210375,5,0.9880162908882127,0.9474649341383112
bbb_vgg19_bn,1001,1,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9683,0.1210375,5,0.9880159927444195,0.9496393969405453
bbb_vgg19_bn,1001,1,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9653,0.1206625,5,0.6531538709980461,0.2727215840549127
bbb_vgg19_bn,1001,1,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9653,0.1206625,5,0.6681495181179172,0.3124625652713271
bbb_vgg19_bn,1001,1,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9653,0.1206625,5,0.9882182298784438,0.9488589127363539
bbb_vgg19_bn,1001,1,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9653,0.1206625,5,0.988261295318337,0.948983722564263
bbb_vgg19_bn,1001,1,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9653,0.1206625,5,0.9883484496723646,0.9516336617091824
bbb_vgg19_bn,1001,2,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9673,0.1209125,5,0.65155955658871,0.2708825173943887
bbb_vgg19_bn,1001,2,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9673,0.1209125,5,0.6673031608214284,0.3103720145715976
bbb_vgg19_bn,1001,2,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9673,0.1209125,5,0.9874142306009348,0.9467979191910738
bbb_vgg19_bn,1001,2,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9673,0.1209125,5,0.9874368200589847,0.9468783631534095
bbb_vgg19_bn,1001,2,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9673,0.1209125,5,0.9876293192267197,0.9490674537826957
bbb_vgg19_bn,1001,2,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9633,0.1204125,5,0.6530673640670799,0.2729374821799891
bbb_vgg19_bn,1001,2,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9633,0.1204125,5,0.668871984717469,0.31290210471998403
bbb_vgg19_bn,1001,2,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9633,0.1204125,5,0.988322466982441,0.9495328702470163
bbb_vgg19_bn,1001,2,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9633,0.1204125,5,0.988371755513995,0.9496442806185347
bbb_vgg19_bn,1001,2,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9633,0.1204125,5,0.988913022074442,0.9523947185892709
bbb_vgg19_bn,1001,3,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9751,0.1218875,5,0.6497029993513894,0.2696562291560919
bbb_vgg19_bn,1001,3,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9751,0.1218875,5,0.6683775210560869,0.3109197158995781
bbb_vgg19_bn,1001,3,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9751,0.1218875,5,0.988034838040454,0.9483478417401277
bbb_vgg19_bn,1001,3,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9751,0.1218875,5,0.9880548132812866,0.9483869649403976
bbb_vgg19_bn,1001,3,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9751,0.1218875,5,0.9881482529702982,0.9503925954593204
bbb_vgg19_bn,1001,3,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9724,0.12155,5,0.6493457166090781,0.2722817784485786
bbb_vgg19_bn,1001,3,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9724,0.12155,5,0.6660809747517451,0.3127777117481033
bbb_vgg19_bn,1001,3,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9724,0.12155,5,0.9883021946447081,0.9497133833747113
bbb_vgg19_bn,1001,3,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9724,0.12155,5,0.9883331357031275,0.9497965195891118
bbb_vgg19_bn,1001,3,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9724,0.12155,5,0.9887397214635114,0.9525154223620421
bbb_vgg19_bn,1001,4,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9704,0.1213,5,0.6508758781967403,0.27011460456123354
bbb_vgg19_bn,1001,4,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9704,0.1213,5,0.667676907217259,0.31008759336427516
bbb_vgg19_bn,1001,4,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9704,0.1213,5,0.9880048619752387,0.9482339430715395
